host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,has_reviews,first_review_missing,last_review_missing,days_since_first_review,days_since_last_review,has_availability_miss,superhost_missing,host_tenure_days,last_scraped_collected_days,room_type_Entire home/apt,room_type_Private room,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in home,property_type_Private room in rental unit,property_type_Private room in townhouse,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in hotel,neighbourhood_cleansed_EIGHTH WARD,neighbourhood_cleansed_ELEVENTH WARD,neighbourhood_cleansed_FIFTEENTH WARD,neighbourhood_cleansed_FIFTH WARD,neighbourhood_cleansed_FIRST WARD,neighbourhood_cleansed_FOURTEENTH WARD,neighbourhood_cleansed_FOURTH WARD,neighbourhood_cleansed_NINTH WARD,neighbourhood_cleansed_SECOND WARD,neighbourhood_cleansed_SEVENTH WARD,neighbourhood_cleansed_SIXTH WARD,neighbourhood_cleansed_TENTH WARD,neighbourhood_cleansed_THIRD WARD,neighbourhood_cleansed_THIRTEENTH WARD,neighbourhood_cleansed_TWELFTH WARD,amenity__Wifi,amenity__Smoke_alarm,amenity__Kitchen,amenity__Carbon_monoxide_alarm,amenity__Hot_water,amenity__Hangers,amenity__Cooking_basics,amenity__Dishes_and_silverware,amenity__Microwave,amenity__Bed_linens,amenity__Self_check-in,amenity__Iron,amenity__TV,amenity__Refrigerator,amenity__Essentials,amenity__Fire_extinguisher,amenity__Shampoo,amenity__First_aid_kit,amenity__Long_term_stays_allowed,amenity__Hair_dryer,amenity__Cleaning_products,amenity__Free_street_parking,amenity__Freezer,amenity__Dining_table,amenity__Exterior_security_cameras_on_property,amenity__Free_parking_on_premises,amenity__Coffee,amenity__Extra_pillows_and_blankets,amenity__Conditioner,amenity__Heating,amenity__Oven,amenity__Body_soap,amenity__Dedicated_workspace,amenity__Toaster,amenity__Dishwasher,amenity__Hot_water_kettle,amenity__Bathtub,amenity__Shower_gel,amenity__Air_conditioning,amenity__Stove,amenities_count,bathroom_private,encoded_host_response_time
100.0,100.0,1,8,8,1,1,42.65431,-73.78178,2,1.0,1.0,1.0,72.0,2,730,2,2,730,730,2.0,730.0,1,12,31,61,323,54,9,1,58,7,54,3888.0,4.93,4.96,4.93,4.94,4.96,4.94,4.83,0,8,0.64,1,0,0,2599,65,0,0,3334,49,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,34,1,4
100.0,76.0,0,1,1,1,1,42.65345,-73.7645,2,1.0,1.0,3.0,121.0,1,1125,1,1,1125,1125,1.0,1125.0,1,11,40,70,159,962,96,2,67,133,255,30855.0,4.9,4.94,4.9,4.97,4.95,4.92,4.92,0,1,10.78,1,0,0,2725,68,0,0,4411,49,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,47,1,3
100.0,98.0,0,1,1,1,1,42.65403,-73.76325,4,1.0,1.0,1.0,81.0,2,1125,2,2,1125,1125,2.0,1125.0,1,21,51,81,346,154,32,2,79,22,192,15552.0,4.85,4.93,4.83,4.97,4.99,4.95,4.81,0,1,1.76,1,0,0,2668,63,0,0,4550,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,36,1,0
100.0,100.0,1,8,8,1,1,42.6543083190918,-73.78177642822266,2,1.0,1.0,1.0,76.0,2,1125,2,2,1125,1125,2.0,1125.0,1,11,41,71,346,30,6,0,69,5,36,2736.0,5.0,5.0,4.93,5.0,5.0,4.93,4.93,0,8,0.37,1,0,0,2464,97,0,0,3334,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,43,1,4
100.0,67.0,0,1,2,1,1,42.64514,-73.80668,4,1.5,2.0,5.0,250.0,3,30,3,3,30,30,3.0,30.0,1,29,59,89,179,16,2,0,87,0,12,3000.0,4.94,5.0,4.75,5.0,4.88,5.0,5.0,0,1,0.19,1,0,0,2594,113,0,0,2689,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,36,1,3
100.0,78.0,1,1,5,1,1,42.65821,-73.76917,1,1.0,1.0,1.0,107.0,1,1125,1,1,1125,1125,1.0,1125.0,1,26,56,86,361,102,22,2,84,30,132,14124.0,4.95,4.95,4.97,4.99,5.0,4.96,4.94,0,1,1.19,1,0,0,2617,50,0,0,3604,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,35,0,4
90.0,89.0,1,3,3,1,0,42.65464,-73.78348,2,1.0,1.0,1.0,51.0,1,730,1,2,730,730,1.3,730.0,1,0,3,21,201,272,9,0,19,28,54,2754.0,4.96,4.97,4.97,4.96,4.97,4.96,4.96,0,3,3.25,1,0,0,2563,149,0,0,4219,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,3
100.0,99.0,1,19,21,1,1,42.64535,-73.75365,5,1.0,1.0,2.0,95.0,1,28,1,3,1125,1125,2.2,1125.0,1,17,45,75,350,719,64,8,73,60,255,24225.0,4.8,4.87,4.84,4.87,4.91,4.71,4.81,0,11,8.6,1,0,0,2556,55,0,0,3721,50,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,57,1,4
100.0,99.0,1,19,21,1,1,42.64535,-73.75365,3,1.0,1.0,2.0,70.0,1,28,1,3,1125,1125,2.2,1125.0,1,13,39,69,344,654,77,6,67,66,255,17850.0,4.73,4.77,4.72,4.83,4.9,4.6,4.7,0,11,7.89,1,0,0,2537,57,0,0,3721,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,54,1,4
100.0,100.0,1,5,5,1,1,42.65235,-73.76714,2,1.0,1.0,1.0,92.0,2,1125,1,5,1125,1125,4.2,1125.0,1,3,33,63,338,120,28,7,61,9,168,15456.0,4.68,4.86,4.8,4.83,4.59,4.8,4.67,0,5,1.43,1,0,0,2574,56,0,0,4127,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,36,1,4
100.0,100.0,1,8,8,1,1,42.6533,-73.78114,1,1.0,1.0,1.0,54.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,254,71,3,0,0,4,18,972.0,4.94,4.93,4.94,4.94,4.97,4.96,4.93,0,8,0.87,1,0,0,2487,85,0,0,3334,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,30,1,4
100.0,78.0,0,1,2,1,1,42.67519,-73.82281,1,1.0,1.0,1.0,47.0,2,1125,2,2,1125,1125,2.0,1125.0,1,20,50,80,355,32,4,0,78,2,24,1128.0,4.75,4.72,4.69,4.88,4.88,4.91,4.75,0,1,0.39,1,0,0,2510,181,0,0,2919,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,58,1,0
100.0,100.0,0,1,1,1,0,42.6761,-73.73825,4,1.0,2.0,2.0,104.0,3,26,3,3,1125,1125,3.0,1125.0,1,30,60,90,270,1,1,0,88,1,6,624.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.09,1,0,0,392,392,0,0,3343,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,39,0,4
100.0,99.0,1,19,21,1,1,42.64563,-73.75311,6,1.0,2.0,3.0,101.0,1,28,1,3,1125,1125,2.2,1125.0,1,24,54,84,359,457,33,0,81,31,198,19998.0,4.68,4.75,4.67,4.76,4.82,4.65,4.67,0,11,5.73,1,0,0,2440,86,0,0,3721,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,58,1,4
100.0,99.0,1,19,21,1,1,42.64585,-73.75297,6,1.0,2.0,2.0,128.0,1,28,1,3,1125,1125,2.2,1125.0,1,16,43,73,348,482,59,4,71,37,255,32640.0,4.75,4.8,4.75,4.84,4.87,4.62,4.75,0,11,6.12,1,0,0,2410,57,0,0,3721,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,56,1,4
97.0,96.0,1,23,38,1,1,42.64335,-73.7579,4,1.0,2.0,3.0,125.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,57,57,57,325,33,2,57,64,198,24750.0,4.75,4.75,4.87,4.84,4.84,4.28,4.71,0,21,4.22,1,0,0,2361,64,0,0,2523,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,39,1,4
90.0,89.0,1,3,3,1,0,42.65259,-73.78223,2,1.0,1.0,1.0,66.0,1,1125,1,2,1125,1125,1.3,1125.0,1,3,15,33,213,213,35,5,31,36,210,13860.0,4.99,4.97,4.96,4.99,4.94,4.94,4.96,0,3,2.8,1,0,0,2328,61,0,0,4219,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,31,0,3
97.0,96.0,1,23,38,1,1,42.64506,-73.75727,2,1.0,1.0,1.0,94.0,2,722,2,2,722,722,2.0,722.0,1,26,53,53,53,320,25,1,53,48,150,14100.0,4.8,4.83,4.83,4.85,4.83,4.33,4.76,0,21,4.2,1,0,0,2333,67,0,0,2523,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,45,1,4
80.0,11.0,0,10,11,1,1,42.66619,-73.79031,4,1.0,2.0,2.0,92.0,2,1125,2,2,1125,1125,2.0,1125.0,1,30,60,90,365,54,0,0,88,4,0,0.0,4.8,4.83,4.87,4.93,4.93,4.87,4.74,0,9,0.71,1,0,0,2318,467,0,0,2756,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,39,1,4
100.0,100.0,1,2,2,1,1,42.65085,-73.80239,1,1.5,1.0,1.0,59.0,1,1125,1,1,1125,1125,1.0,1125.0,1,6,30,60,239,457,100,7,57,101,255,15045.0,4.98,4.99,4.99,4.98,4.98,4.98,4.98,0,2,6.18,1,0,0,2267,50,0,0,2847,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,45,0,4
100.0,99.0,1,4,4,1,1,42.65507,-73.76138,4,1.0,2.0,2.0,121.0,2,365,2,3,365,1125,3.0,1091.7,1,0,0,12,287,52,11,1,10,5,66,7986.0,4.77,4.79,4.79,4.69,4.96,4.56,4.54,0,4,0.73,1,0,0,2178,71,0,0,2244,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,35,1,4
80.0,11.0,0,10,11,1,1,42.65483,-73.78033,4,1.0,1.0,1.0,79.0,5,1125,5,5,1125,1125,5.0,1125.0,1,30,60,90,365,24,1,0,88,0,10,790.0,4.46,4.46,4.58,4.83,4.88,4.71,4.33,0,9,0.33,1,0,0,2218,224,0,0,2756,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,43,1,4
100.0,99.0,1,9,17,1,1,42.66827,-73.79231,5,1.0,2.0,3.0,95.0,3,700,3,3,700,700,3.0,700.0,1,20,50,80,355,137,21,1,77,22,126,11970.0,4.87,4.94,4.91,4.96,4.97,4.93,4.82,1,9,1.93,1,0,0,2178,64,0,0,2977,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,41,1,4
100.0,95.0,1,2,5,1,1,42.67773,-73.73899,4,1.0,1.0,3.0,127.0,1,800,1,1,800,800,1.0,800.0,1,0,0,0,247,173,6,0,0,2,36,4572.0,4.99,4.99,4.99,4.99,4.99,4.97,4.95,0,1,2.48,1,0,0,2140,281,0,0,3682,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,51,1,4
100.0,100.0,0,1,1,1,1,42.65115,-73.7668,4,1.5,2.0,2.0,127.0,30,1125,30,30,1125,1125,30.0,1125.0,1,0,0,0,95,4,0,0,0,0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.07,1,0,0,1696,1053,0,0,3563,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,46,1,0
80.0,11.0,0,10,11,1,1,42.65315,-73.76202,4,1.0,2.0,2.0,88.0,7,1125,7,7,1125,1125,7.0,1125.0,1,30,60,90,365,25,2,0,88,2,28,2464.0,4.76,4.72,4.8,4.8,4.8,4.8,4.68,0,9,0.36,1,0,0,2109,170,0,0,2756,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,50,1,4
100.0,100.0,0,1250,2692,1,1,42.6469,-73.75761,6,1.0,3.0,3.0,179.0,3,1125,3,3,1125,1125,3.0,1125.0,1,0,0,1,128,27,0,0,1,0,0,0.0,3.96,4.0,4.0,4.3,4.41,4.26,3.89,1,6,0.42,1,0,0,1975,1124,0,0,3171,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,4
100.0,98.0,0,1,1,1,0,42.65567,-73.7854,4,1.0,3.0,3.0,160.0,70,1125,70,70,1125,1125,70.0,1125.0,1,30,60,90,365,0,0,0,88,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,1,1,4164,4164,0,0,2098,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0
97.0,96.0,1,23,38,1,1,42.64346,-73.75757,2,1.5,1.0,1.0,105.0,1,365,1,1,365,365,1.0,365.0,1,25,54,83,83,54,7,2,81,0,42,4410.0,4.57,4.69,4.59,4.89,4.85,4.17,4.46,0,21,0.79,1,0,0,2087,78,0,0,2523,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,38,1,4
100.0,95.0,0,2,2,1,1,42.63876,-73.78535,6,1.5,3.0,3.0,150.0,1,1125,1,2,1125,1125,1.3,1125.0,1,20,50,80,260,127,29,1,78,14,174,26100.0,4.8,4.87,4.64,4.85,4.94,4.61,4.77,0,1,1.91,1,0,0,2041,79,0,0,5291,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,54,1,4
100.0,91.0,0,3,8,1,1,42.64453,-73.75426,4,1.0,2.0,2.0,149.0,2,29,1,2,29,29,1.3,29.0,1,29,56,75,75,124,25,1,75,26,150,22350.0,4.83,4.87,4.81,4.88,4.91,4.5,4.83,0,3,2.02,1,0,0,1886,76,0,0,2337,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,56,1,3
100.0,99.0,1,4,4,1,1,42.65556,-73.76205,3,1.0,1.0,2.0,162.0,2,1080,2,3,365,1125,2.8,1091.7,1,10,40,70,345,23,7,0,67,3,42,6804.0,4.96,5.0,4.96,4.78,4.96,4.78,4.87,0,4,0.41,1,0,0,1742,93,0,0,2244,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,35,1,4
100.0,100.0,1,17,17,1,1,42.66257,-73.78281,6,1.0,3.0,3.0,181.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,4,131,6,0,0,24,36,6516.0,4.85,4.9,4.95,4.96,4.96,4.6,4.73,0,17,2.05,1,0,0,1968,392,0,0,1993,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,52,1,4
100.0,100.0,1,3,3,1,1,42.65935,-73.76805,4,1.0,0.0,1.0,116.0,1,365,1,1,365,365,1.0,365.0,1,14,31,54,326,382,30,2,51,41,180,20880.0,4.97,4.98,4.99,4.98,4.99,4.95,4.96,0,3,6.01,1,0,0,1956,69,0,0,1962,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,34,1,4
100.0,89.0,1,6,6,1,1,42.64808,-73.7996,4,1.0,2.0,2.0,145.0,13,1125,13,13,1125,1125,13.0,1125.0,1,30,60,90,364,27,2,1,87,4,52,7540.0,4.85,4.93,4.7,4.96,4.96,4.96,4.78,0,6,0.43,1,0,0,1919,73,0,0,1969,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,4
100.0,100.0,0,1,1,1,1,42.66132,-73.7956,3,1.0,1.0,1.0,138.0,1,365,1,1,365,365,1.0,365.0,1,4,34,64,339,129,1,0,62,8,6,828.0,4.95,4.97,4.94,4.97,4.97,4.95,4.9,0,1,2.07,1,0,0,1916,316,0,0,1926,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0
100.0,91.0,0,3,8,1,1,42.64454,-73.75369,4,1.0,0.0,3.0,109.0,1,29,1,2,29,29,1.3,29.0,1,29,59,79,79,49,17,1,79,4,102,11118.0,4.67,4.78,4.84,4.88,4.73,4.37,4.59,0,3,0.99,1,0,0,1530,68,0,0,2337,50,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,38,1,3
100.0,99.0,0,3,6,1,1,42.6545,-73.78223,3,1.0,1.0,2.0,97.0,2,365,2,2,1125,1125,2.0,1125.0,1,8,37,65,242,165,33,0,62,41,198,19206.0,4.72,4.79,4.6,4.92,4.86,4.74,4.72,0,1,2.73,1,0,0,1863,90,0,0,2884,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,30,1,4
95.0,94.0,0,18,20,1,1,42.64801,-73.75668,3,1.0,1.0,1.0,109.0,1,1125,1,2,1125,1125,1.3,1125.0,1,28,54,81,81,100,4,0,81,14,24,2616.0,4.61,4.7,4.7,4.8,4.83,4.49,4.55,0,17,1.75,1,0,0,1762,140,0,0,3680,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,44,1,4
95.0,94.0,0,18,20,1,1,42.64821,-73.75793,3,1.0,1.0,1.0,137.0,1,1125,1,2,1125,1125,1.3,1125.0,1,25,54,84,349,129,18,2,82,21,108,14796.0,4.79,4.83,4.88,4.84,4.92,4.47,4.71,0,17,2.26,1,0,0,1763,75,0,0,3680,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,41,1,4
